TASK,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
ENC,178,4000,3,3,LOC,LLP,1,3,stimuli/fractals/102c.jpg,-0.30268666,-0.140180853,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,-0.30268666,-0.140180853,-0.259056389,0.233204798,-0.260464775,0.226437009,0.36978705,0.393330188
ENC,179,3000,3,3,LOC,ERP,1,5,stimuli/fractals/38b.jpg,0.063612465,0.088900507,stimuli/fractals/38b.jpg,stimuli/fractals/38c.jpg,stimuli/fractals/38a.jpg,0.063612465,0.088900507,0.315809514,0.02630944,0.272720826,0.375813626,-0.371775993,-0.263932674
ENC,180,3000,3,3,LOC,ERP,2,0,stimuli/fractals/129b.jpg,0.123088694,-0.215595581,stimuli/fractals/129b.jpg,stimuli/fractals/129c.jpg,stimuli/fractals/129a.jpg,0.123088694,-0.215595581,0.289118901,0.092506817,0.242913852,0.130943065,-0.223040659,0.377741823
ENC,181,2000,3,3,LOC,ERP,2,0,stimuli/fractals/131a.jpg,-0.332634233,-0.022185119,stimuli/fractals/131a.jpg,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,-0.332634233,-0.022185119,-0.233497389,0.411137486,-0.018882044,-0.029816881,0.216676621,0.050287227
ENC,182,4000,3,3,LOC,LLP,2,0,stimuli/fractals/102c.jpg,-0.259056389,0.233204798,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,-0.30268666,-0.140180853,-0.259056389,0.233204798,-0.260464775,0.226437009,0.36978705,0.393330188
ENC,183,1000,3,3,LOC,ERP,1,6,stimuli/fractals/9b.jpg,-0.056773777,0.182336686,stimuli/fractals/9b.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,-0.056773777,0.182336686,-0.306093641,-0.046850321,0.297793568,0.241170905,0.356886001,-0.394032351
ENC,184,1000,3,3,LOC,LLP,1,1,stimuli/fractals/140c.jpg,0.280600514,-0.179360171,stimuli/fractals/140c.jpg,stimuli/fractals/140a.jpg,stimuli/fractals/140b.jpg,0.280600514,-0.179360171,0.178639066,0.18165375,0.039896883,-0.224965583,-0.325357546,0.106673077
ENC,185,1000,3,3,LOC,ERP,2,0,stimuli/fractals/38b.jpg,0.063612465,0.088900507,stimuli/fractals/38b.jpg,stimuli/fractals/38c.jpg,stimuli/fractals/38a.jpg,0.063612465,0.088900507,0.315809514,0.02630944,0.272720826,0.375813626,-0.371775993,-0.263932674
ENC,186,6000,3,3,LOC,LLP,2,0,stimuli/fractals/140c.jpg,0.178639066,0.18165375,stimuli/fractals/140c.jpg,stimuli/fractals/140a.jpg,stimuli/fractals/140b.jpg,0.280600514,-0.179360171,0.178639066,0.18165375,0.039896883,-0.224965583,-0.325357546,0.106673077
ENC,187,2000,3,3,LOC,LLP,1,1,stimuli/fractals/98c.jpg,-0.153874495,0.374012829,stimuli/fractals/98c.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,-0.153874495,0.374012829,-0.240191985,-0.179315946,-0.179443147,-0.020944218,0.258540899,-0.027887944
ENC,188,500,3,3,LOC,LLP,1,2,stimuli/fractals/154a.jpg,0.321691803,0.27121172,stimuli/fractals/154a.jpg,stimuli/fractals/154c.jpg,stimuli/fractals/154b.jpg,0.321691803,0.27121172,0.352613999,-0.229081407,0.120818594,0.152124361,-0.389006306,-0.043938339
ENC,189,1000,3,3,LOC,LLP,2,0,stimuli/fractals/98c.jpg,-0.240191985,-0.179315946,stimuli/fractals/98c.jpg,stimuli/fractals/98a.jpg,stimuli/fractals/98b.jpg,-0.153874495,0.374012829,-0.240191985,-0.179315946,-0.179443147,-0.020944218,0.258540899,-0.027887944
ENC,190,5000,3,3,LOC,ERP,2,0,stimuli/fractals/9b.jpg,-0.056773777,0.182336686,stimuli/fractals/9b.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,-0.056773777,0.182336686,-0.306093641,-0.046850321,0.297793568,0.241170905,0.356886001,-0.394032351
ENC,191,2000,3,3,LOC,LLP,2,0,stimuli/fractals/154a.jpg,0.352613999,-0.229081407,stimuli/fractals/154a.jpg,stimuli/fractals/154c.jpg,stimuli/fractals/154b.jpg,0.321691803,0.27121172,0.352613999,-0.229081407,0.120818594,0.152124361,-0.389006306,-0.043938339
ENC,192,5000,3,3,LOC,LLP,1,1,stimuli/fractals/7c.jpg,-0.159864938,-0.223691292,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,-0.159864938,-0.223691292,-0.249883803,0.364538617,-0.363075679,-0.136180946,0.315109048,0.136803727
ENC,193,6000,3,3,LOC,LLP,1,2,stimuli/fractals/18b.jpg,-0.185537148,0.179421634,stimuli/fractals/18b.jpg,stimuli/fractals/18c.jpg,stimuli/fractals/18a.jpg,-0.185537148,0.179421634,-0.301735777,-0.293323255,0.034038496,0.307714012,0.286991856,0.195389393
ENC,194,2000,3,3,LOC,LLP,2,0,stimuli/fractals/7c.jpg,-0.249883803,0.364538617,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,-0.159864938,-0.223691292,-0.249883803,0.364538617,-0.363075679,-0.136180946,0.315109048,0.136803727
ENC,195,2000,3,3,LOC,LLP,1,2,stimuli/fractals/97c.jpg,-0.279080215,-0.14743958,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,-0.279080215,-0.14743958,-0.244570446,0.323472423,-0.007080139,-0.132565729,0.302092562,0.17025139
ENC,196,2000,3,3,LOC,LLP,2,0,stimuli/fractals/18b.jpg,-0.301735777,-0.293323255,stimuli/fractals/18b.jpg,stimuli/fractals/18c.jpg,stimuli/fractals/18a.jpg,-0.185537148,0.179421634,-0.301735777,-0.293323255,0.034038496,0.307714012,0.286991856,0.195389393
ENC,197,2000,3,3,LOC,ERP,1,6,stimuli/fractals/155c.jpg,0.30746195,0.357816276,stimuli/fractals/155c.jpg,stimuli/fractals/155b.jpg,stimuli/fractals/155a.jpg,0.30746195,0.357816276,0.207154555,-0.107574014,0.168239355,0.029533255,-0.322675753,-0.324431371
ENC,198,1000,3,3,LOC,LLP,2,0,stimuli/fractals/97c.jpg,-0.244570446,0.323472423,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,-0.279080215,-0.14743958,-0.244570446,0.323472423,-0.007080139,-0.132565729,0.302092562,0.17025139
ENC,199,1000,3,3,LOC,LLP,1,3,stimuli/fractals/100b.jpg,0.217340804,-0.350332521,stimuli/fractals/100b.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100c.jpg,0.217340804,-0.350332521,0.357983176,0.189320191,-0.010059861,-0.167697061,-0.122318619,0.342029921
ENC,200,1000,3,3,LOC,ERP,1,5,stimuli/fractals/3b.jpg,0.057042916,0.349068698,stimuli/fractals/3b.jpg,stimuli/fractals/3a.jpg,stimuli/fractals/3c.jpg,0.057042916,0.349068698,0.309216952,0.293648395,-0.116186929,-0.097585264,-0.331570147,-0.321925098
ENC,201,4000,3,3,LOC,LLP,1,3,stimuli/fractals/6a.jpg,0.249737148,0.178092226,stimuli/fractals/6a.jpg,stimuli/fractals/6c.jpg,stimuli/fractals/6b.jpg,0.249737148,0.178092226,0.378206971,-0.23705218,0.344179479,-0.161505204,-0.273924727,0.408479386
ENC,202,2000,3,3,LOC,LLP,1,4,stimuli/fractals/54c.jpg,0.018043747,0.017594507,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,stimuli/fractals/54a.jpg,0.018043747,0.017594507,0.221850851,-0.375174321,-0.146613717,-0.355194849,-0.388904534,-0.396151112
ENC,203,2000,3,3,LOC,LLP,2,0,stimuli/fractals/100b.jpg,0.357983176,0.189320191,stimuli/fractals/100b.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100c.jpg,0.217340804,-0.350332521,0.357983176,0.189320191,-0.010059861,-0.167697061,-0.122318619,0.342029921
ENC,204,3000,3,3,LOC,ERP,2,0,stimuli/fractals/155c.jpg,0.30746195,0.357816276,stimuli/fractals/155c.jpg,stimuli/fractals/155b.jpg,stimuli/fractals/155a.jpg,0.30746195,0.357816276,0.207154555,-0.107574014,0.168239355,0.029533255,-0.322675753,-0.324431371
ENC,205,3000,3,3,LOC,LLP,2,0,stimuli/fractals/6a.jpg,0.378206971,-0.23705218,stimuli/fractals/6a.jpg,stimuli/fractals/6c.jpg,stimuli/fractals/6b.jpg,0.249737148,0.178092226,0.378206971,-0.23705218,0.344179479,-0.161505204,-0.273924727,0.408479386
ENC,206,5000,3,3,LOC,ERP,2,0,stimuli/fractals/3b.jpg,0.057042916,0.349068698,stimuli/fractals/3b.jpg,stimuli/fractals/3a.jpg,stimuli/fractals/3c.jpg,0.057042916,0.349068698,0.309216952,0.293648395,-0.116186929,-0.097585264,-0.331570147,-0.321925098
ENC,207,1000,3,3,LOC,LLP,2,0,stimuli/fractals/54c.jpg,0.221850851,-0.375174321,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,stimuli/fractals/54a.jpg,0.018043747,0.017594507,0.221850851,-0.375174321,-0.146613717,-0.355194849,-0.388904534,-0.396151112
ENC,208,1000,3,3,LOC,LLP,1,2,stimuli/fractals/65b.jpg,0.197047602,-0.042760531,stimuli/fractals/65b.jpg,stimuli/fractals/65c.jpg,stimuli/fractals/65a.jpg,0.197047602,-0.042760531,0.172939901,0.398929453,-0.121173164,0.207554678,-0.368410402,-0.147116775
ENC,209,1000,3,3,LOC,LLP,1,4,stimuli/fractals/79b.jpg,-0.15355646,0.220882519,stimuli/fractals/79b.jpg,stimuli/fractals/79a.jpg,stimuli/fractals/79c.jpg,-0.15355646,0.220882519,-0.172980187,-0.214204018,-0.116705092,-0.412359142,0.363235244,0.287015042
ENC,210,2000,3,3,LOC,LLP,1,6,stimuli/fractals/21b.jpg,-0.158600564,-0.165075224,stimuli/fractals/21b.jpg,stimuli/fractals/21a.jpg,stimuli/fractals/21c.jpg,-0.158600564,-0.165075224,-0.374339073,0.276687878,-0.040637337,0.375829487,0.341432244,0.395636929
ENC,211,8000,3,3,LOC,LLP,2,0,stimuli/fractals/65b.jpg,0.172939901,0.398929453,stimuli/fractals/65b.jpg,stimuli/fractals/65c.jpg,stimuli/fractals/65a.jpg,0.197047602,-0.042760531,0.172939901,0.398929453,-0.121173164,0.207554678,-0.368410402,-0.147116775
ENC,212,4000,3,3,LOC,LLP,1,6,stimuli/fractals/96a.jpg,-0.216456813,0.178754453,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,-0.216456813,0.178754453,-0.053729844,-0.374365674,0.066159273,0.146527222,0.293384953,0.323233071
ENC,213,1000,3,3,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,214,6000,3,3,LOC,LLP,2,0,stimuli/fractals/79b.jpg,0.150226825,0.044687392,stimuli/fractals/79b.jpg,stimuli/fractals/79a.jpg,stimuli/fractals/79c.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,215,2000,3,3,LOC,LLP,1,4,stimuli/fractals/11a.jpg,0.267079814,0.254936453,stimuli/fractals/11a.jpg,stimuli/fractals/11c.jpg,stimuli/fractals/11b.jpg,0.267079814,0.254936453,0.29241247,-0.375262903,0.265136198,-0.247845726,-0.165693819,-0.122086583
ENC,216,2000,3,3,LOC,LLP,1,5,stimuli/fractals/130a.jpg,-0.115139749,-0.137121558,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,stimuli/fractals/130b.jpg,-0.115139749,-0.137121558,-0.336322396,0.183289433,0.172150358,-0.309294028,0.349243847,0.409347872
ENC,217,2000,3,3,LOC,LLP,2,0,stimuli/fractals/21b.jpg,-0.374339073,0.276687878,stimuli/fractals/21b.jpg,stimuli/fractals/21a.jpg,stimuli/fractals/21c.jpg,-0.158600564,-0.165075224,-0.374339073,0.276687878,-0.040637337,0.375829487,0.341432244,0.395636929
ENC,218,1000,3,3,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,219,5000,3,3,LOC,LLP,2,0,stimuli/fractals/96a.jpg,0.150226825,0.044687392,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,220,1000,3,3,LOC,LLP,2,0,stimuli/fractals/11a.jpg,0.29241247,-0.375262903,stimuli/fractals/11a.jpg,stimuli/fractals/11c.jpg,stimuli/fractals/11b.jpg,0.267079814,0.254936453,0.29241247,-0.375262903,0.265136198,-0.247845726,-0.165693819,-0.122086583
ENC,221,7000,3,3,LOC,ERP,1,2,stimuli/fractals/152a.jpg,-0.17315838,0.142909673,stimuli/fractals/152a.jpg,stimuli/fractals/152c.jpg,stimuli/fractals/152b.jpg,-0.17315838,0.142909673,-0.267211738,-0.250328756,-0.216722323,-0.326443852,0.349926893,-0.363006665
ENC,222,500,3,3,LOC,LLP,2,0,stimuli/fractals/130a.jpg,-0.336322396,0.183289433,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,stimuli/fractals/130b.jpg,-0.115139749,-0.137121558,-0.336322396,0.183289433,0.172150358,-0.309294028,0.349243847,0.409347872
ENC,223,1000,3,3,LOC,LLP,1,3,stimuli/fractals/37c.jpg,0.018045944,-0.251039252,stimuli/fractals/37c.jpg,stimuli/fractals/37a.jpg,stimuli/fractals/37b.jpg,0.018045944,-0.251039252,0.297968337,-0.017056047,0.006963046,0.208842164,-0.371177648,0.394463673
ENC,224,2000,3,3,LOC,ERP,2,0,stimuli/fractals/152a.jpg,-0.17315838,0.142909673,stimuli/fractals/152a.jpg,stimuli/fractals/152c.jpg,stimuli/fractals/152b.jpg,-0.17315838,0.142909673,-0.267211738,-0.250328756,-0.216722323,-0.326443852,0.349926893,-0.363006665
ENC,225,5000,3,3,LOC,ERP,1,2,stimuli/fractals/114c.jpg,0.061639343,0.233045906,stimuli/fractals/114c.jpg,stimuli/fractals/114a.jpg,stimuli/fractals/114b.jpg,0.061639343,0.233045906,0.244733805,-0.094114446,-0.152321604,-0.253497711,-0.357311857,-0.378380335
ENC,226,2000,3,3,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,227,6000,3,3,LOC,LLP,2,0,stimuli/fractals/37c.jpg,0.150226825,0.044687392,stimuli/fractals/37c.jpg,stimuli/fractals/37a.jpg,stimuli/fractals/37b.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,228,1000,3,3,LOC,ERP,2,0,stimuli/fractals/114c.jpg,0.061639343,0.233045906,stimuli/fractals/114c.jpg,stimuli/fractals/114a.jpg,stimuli/fractals/114b.jpg,0.061639343,0.233045906,0.244733805,-0.094114446,-0.152321604,-0.253497711,-0.357311857,-0.378380335
ENC,229,3000,4,4,LOC,ERP,1,6,stimuli/fractals/139c.jpg,0.295493687,-0.158793953,stimuli/fractals/139c.jpg,stimuli/fractals/139a.jpg,stimuli/fractals/139b.jpg,0.295493687,-0.158793953,0.271018829,0.209853106,0.031538014,-0.183518256,-0.217743929,0.333244604
ENC,230,1000,4,4,LOC,ERP,1,4,stimuli/fractals/78b.jpg,-0.118647103,0.118833247,stimuli/fractals/78b.jpg,stimuli/fractals/78a.jpg,stimuli/fractals/78c.jpg,-0.118647103,0.118833247,-0.315203423,-0.189585797,0.054709474,-0.292830505,0.364996182,0.144470035
ENC,231,4000,4,4,LOC,LLP,1,5,stimuli/fractals/69a.jpg,0.166944102,0.336673275,stimuli/fractals/69a.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69b.jpg,0.166944102,0.336673275,0.363496902,-0.020302252,0.103312058,-0.091875107,-0.148454265,-0.361936048
ENC,232,1000,4,4,LOC,ERP,1,1,stimuli/fractals/122b.jpg,0.114616327,0.320631784,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122a.jpg,0.114616327,0.320631784,0.364278223,0.039277044,-0.18238742,0.131277641,-0.259800509,-0.349546783
ENC,233,500,4,4,LOC,LLP,1,6,stimuli/fractals/72b.jpg,0.375480467,0.386125658,stimuli/fractals/72b.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72a.jpg,0.375480467,0.386125658,0.147431668,0.040423334,0.174816124,0.160249111,-0.271263517,-0.376175558
ENC,234,1000,4,4,LOC,ERP,2,0,stimuli/fractals/122b.jpg,0.114616327,0.320631784,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122a.jpg,0.114616327,0.320631784,0.364278223,0.039277044,-0.18238742,0.131277641,-0.259800509,-0.349546783
ENC,235,3000,4,4,LOC,ERP,2,0,stimuli/fractals/78b.jpg,-0.118647103,0.118833247,stimuli/fractals/78b.jpg,stimuli/fractals/78a.jpg,stimuli/fractals/78c.jpg,-0.118647103,0.118833247,-0.315203423,-0.189585797,0.054709474,-0.292830505,0.364996182,0.144470035
ENC,236,2000,4,4,LOC,ERP,2,0,stimuli/fractals/139c.jpg,0.295493687,-0.158793953,stimuli/fractals/139c.jpg,stimuli/fractals/139a.jpg,stimuli/fractals/139b.jpg,0.295493687,-0.158793953,0.271018829,0.209853106,0.031538014,-0.183518256,-0.217743929,0.333244604
ENC,237,2000,4,4,LOC,LLP,2,0,stimuli/fractals/69a.jpg,0.363496902,-0.020302252,stimuli/fractals/69a.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69b.jpg,0.166944102,0.336673275,0.363496902,-0.020302252,0.103312058,-0.091875107,-0.148454265,-0.361936048
ENC,238,3000,4,4,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,239,1000,4,4,LOC,ERP,1,3,stimuli/fractals/92b.jpg,0.355182916,-0.369702533,stimuli/fractals/92b.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92a.jpg,0.355182916,-0.369702533,0.332748407,0.075657408,0.115237309,-0.024004426,-0.151897235,0.283400842
ENC,240,3000,4,4,LOC,LLP,2,0,stimuli/fractals/72b.jpg,0.147431668,0.040423334,stimuli/fractals/72b.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72a.jpg,0.375480467,0.386125658,0.147431668,0.040423334,0.174816124,0.160249111,-0.271263517,-0.376175558
ENC,241,2000,4,4,LOC,LLP,1,3,stimuli/fractals/145c.jpg,0.238550054,0.21412031,stimuli/fractals/145c.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,0.238550054,0.21412031,0.316066521,-0.137469838,-0.105370125,0.124563552,-0.336097238,0.076109612
ENC,242,1000,4,4,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,243,1000,4,4,LOC,ERP,2,0,stimuli/fractals/92b.jpg,-0.152049015,0.402125425,stimuli/fractals/92b.jpg,stimuli/fractals/92c.jpg,stimuli/fractals/92a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,244,1000,4,4,LOC,LLP,1,4,stimuli/fractals/120c.jpg,0.158326393,0.164955462,stimuli/fractals/120c.jpg,stimuli/fractals/120a.jpg,stimuli/fractals/120b.jpg,0.158326393,0.164955462,0.096027876,-0.207599262,0.242963572,-0.18568211,-0.37971981,-0.255400297
ENC,245,3000,4,4,LOC,LLP,2,0,stimuli/fractals/145c.jpg,0.316066521,-0.137469838,stimuli/fractals/145c.jpg,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,0.238550054,0.21412031,0.316066521,-0.137469838,-0.105370125,0.124563552,-0.336097238,0.076109612
ENC,246,3000,4,4,LOC,LLP,1,1,stimuli/fractals/135a.jpg,0.35927536,-0.093903289,stimuli/fractals/135a.jpg,stimuli/fractals/135b.jpg,stimuli/fractals/135c.jpg,0.35927536,-0.093903289,0.300649347,0.359166602,0.156133268,0.375852824,-0.245123174,-0.068925478
ENC,247,6000,4,4,LOC,ERP,1,5,stimuli/fractals/146c.jpg,-0.237313819,0.28498565,stimuli/fractals/146c.jpg,stimuli/fractals/146a.jpg,stimuli/fractals/146b.jpg,-0.237313819,0.28498565,-0.298462534,-0.272905606,0.006436383,0.404158109,0.331850793,0.026880157
ENC,248,2000,4,4,LOC,LLP,2,0,stimuli/fractals/135a.jpg,0.300649347,0.359166602,stimuli/fractals/135a.jpg,stimuli/fractals/135b.jpg,stimuli/fractals/135c.jpg,0.35927536,-0.093903289,0.300649347,0.359166602,0.156133268,0.375852824,-0.245123174,-0.068925478
ENC,249,3000,4,4,LOC,LLP,2,0,stimuli/fractals/120c.jpg,0.096027876,-0.207599262,stimuli/fractals/120c.jpg,stimuli/fractals/120a.jpg,stimuli/fractals/120b.jpg,0.158326393,0.164955462,0.096027876,-0.207599262,0.242963572,-0.18568211,-0.37971981,-0.255400297
ENC,250,3000,4,4,LOC,BL,0,0,stimuli/fractals/75c.jpg,-0.152049015,0.402125425,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,-0.152049015,0.402125425,0.150226825,0.044687392,0.068943451,0.294584531,-0.3168508,-0.395129957
ENC,251,1000,4,4,LOC,ERP,1,5,stimuli/fractals/66b.jpg,-0.040465505,-0.174146883,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,-0.040465505,-0.174146883,-0.10827731,0.31805323,0.056869811,0.153483992,0.376338263,0.216484116
ENC,252,2000,4,4,LOC,ERP,1,5,stimuli/fractals/28a.jpg,0.075877261,0.075856329,stimuli/fractals/28a.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,0.075877261,0.075856329,0.334985433,0.206343604,0.297182879,0.324756592,-0.361997206,-0.375852925
ENC,253,2000,4,4,LOC,ERP,2,0,stimuli/fractals/146c.jpg,-0.237313819,0.28498565,stimuli/fractals/146c.jpg,stimuli/fractals/146a.jpg,stimuli/fractals/146b.jpg,-0.237313819,0.28498565,-0.298462534,-0.272905606,0.006436383,0.404158109,0.331850793,0.026880157
ENC,254,3000,4,4,LOC,LLP,1,5,stimuli/fractals/10a.jpg,0.370916505,0.279358675,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,stimuli/fractals/10b.jpg,0.370916505,0.279358675,0.372628369,-0.280636951,0.076393939,-0.016771807,-0.356892727,-0.046937595
ENC,255,6000,4,4,LOC,LLP,1,3,stimuli/fractals/147c.jpg,0.260358829,-0.136941308,stimuli/fractals/147c.jpg,stimuli/fractals/147a.jpg,stimuli/fractals/147b.jpg,0.260358829,-0.136941308,0.175732657,0.226173547,0.009708846,-0.34098336,-0.293649704,-0.308264845
ENC,256,2000,4,4,LOC,LLP,1,4,stimuli/fractals/128a.jpg,-0.144843961,-0.230547202,stimuli/fractals/128a.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,-0.144843961,-0.230547202,-0.382659625,-0.3225227,0.028037956,-0.015291649,0.210872678,0.409750228
ENC,257,1000,4,4,LOC,ERP,2,0,stimuli/fractals/66b.jpg,-0.040465505,-0.174146883,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,-0.040465505,-0.174146883,-0.10827731,0.31805323,0.056869811,0.153483992,0.376338263,0.216484116
ENC,258,2000,4,4,LOC,ERP,2,0,stimuli/fractals/28a.jpg,0.075877261,0.075856329,stimuli/fractals/28a.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,0.075877261,0.075856329,0.334985433,0.206343604,0.297182879,0.324756592,-0.361997206,-0.375852925
ENC,259,1000,4,4,LOC,LLP,2,0,stimuli/fractals/147c.jpg,0.175732657,0.226173547,stimuli/fractals/147c.jpg,stimuli/fractals/147a.jpg,stimuli/fractals/147b.jpg,0.260358829,-0.136941308,0.175732657,0.226173547,0.009708846,-0.34098336,-0.293649704,-0.308264845
ENC,260,1000,4,4,LOC,LLP,2,0,stimuli/fractals/10a.jpg,0.372628369,-0.280636951,stimuli/fractals/10a.jpg,stimuli/fractals/10c.jpg,stimuli/fractals/10b.jpg,0.370916505,0.279358675,0.372628369,-0.280636951,0.076393939,-0.016771807,-0.356892727,-0.046937595
ENC,261,2000,4,4,LOC,LLP,2,0,stimuli/fractals/128a.jpg,-0.382659625,-0.3225227,stimuli/fractals/128a.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128c.jpg,-0.144843961,-0.230547202,-0.382659625,-0.3225227,0.028037956,-0.015291649,0.210872678,0.409750228
ENC,262,2000,4,4,LOC,LLP,1,1,stimuli/fractals/40c.jpg,-0.18953139,-0.391697278,stimuli/fractals/40c.jpg,stimuli/fractals/40a.jpg,stimuli/fractals/40b.jpg,-0.18953139,-0.391697278,0.039595542,-0.337058071,-0.383666125,-0.086597707,0.365680743,0.271367616
ENC,263,2000,4,4,LOC,LLP,1,1,stimuli/fractals/148b.jpg,0.229401078,0.10547485,stimuli/fractals/148b.jpg,stimuli/fractals/148a.jpg,stimuli/fractals/148c.jpg,0.229401078,0.10547485,0.382977484,-0.153844959,0.0445348,-0.265098403,-0.150891432,-0.382541378
ENC,264,5000,4,4,LOC,LLP,2,0,stimuli/fractals/40c.jpg,0.039595542,-0.337058071,stimuli/fractals/40c.jpg,stimuli/fractals/40a.jpg,stimuli/fractals/40b.jpg,-0.18953139,-0.391697278,0.039595542,-0.337058071,-0.383666125,-0.086597707,0.365680743,0.271367616
ENC,265,3000,4,4,LOC,LLP,2,0,stimuli/fractals/148b.jpg,0.382977484,-0.153844959,stimuli/fractals/148b.jpg,stimuli/fractals/148a.jpg,stimuli/fractals/148c.jpg,0.229401078,0.10547485,0.382977484,-0.153844959,0.0445348,-0.265098403,-0.150891432,-0.382541378
ENC,266,3000,4,4,LOC,LLP,1,3,stimuli/fractals/95b.jpg,-0.24942555,-0.307538628,stimuli/fractals/95b.jpg,stimuli/fractals/95c.jpg,stimuli/fractals/95a.jpg,-0.24942555,-0.307538628,-0.37835974,0.221284644,-0.325786692,0.29141202,0.109360814,0.393757898
ENC,267,2000,4,4,LOC,ERP,1,5,stimuli/fractals/4c.jpg,0.174538679,-0.044625776,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,0.174538679,-0.044625776,0.071807206,0.311443498,0.10901298,-0.409141546,-0.350261763,-0.057469683
